24934 : Pressure,24934 : Pressure,24933 : Pressure,24933 : Pressure,24932 : Pressure,24932 : Pressure
982.56,2.53781230448336E-05,982.56,2.45592434229827E-05,982.56,2.47614284977643E-05
982.6,2.56470300534334E-05,982.6,2.54376137554299E-05,982.6,2.47904340451571E-05
982.64,2.66266790042738E-05,982.64,2.48049971636041E-05,982.64,2.54823721946924E-05
982.68,2.75628001847262E-05,982.68,2.46745206098439E-05,982.68,2.44014756578849E-05
982.72,2.66110463687354E-05,982.72,2.78060372172001E-05,982.72,2.32845056386786E-05
982.76,2.65799106506107E-05,982.76,2.62550257589269E-05,982.76,2.46168145380868E-05
982.8,2.54078509884691E-05,982.8,2.60711490013809E-05,982.8,2.37528331293921E-05
982.84,2.57373632861888E-05,982.84,2.48777502000508E-05,982.84,2.56470300534334E-05
982.88,2.47034243533014E-05,982.88,2.54226792251138E-05,982.88,2.55122222558244E-05
982.92,2.63320317280609E-05,982.92,2.53335477136902E-05,982.92,2.43729252034089E-05
982.96,2.71622285219492E-05,982.96,2.70668942841742E-05,982.96,2.47179363579822E-05
983,2.61322642847063E-05,983,2.62857809067576E-05,983,2.49799439006713E-05
983.04,2.58884606517974E-05,983.04,2.53632234417647E-05,983.04,2.48485471110733E-05
983.08,2.53929339319991E-05,983.08,2.49506208502139E-05,983.08,2.47758794767784E-05
983.12,2.5601982401349E-05,983.12,2.42589639277082E-05,983.12,2.54376137554299E-05
983.16,2.54674113865079E-05,983.16,2.57373632861888E-05,983.16,2.43586157562319E-05
983.2,2.61935228328282E-05,983.2,2.61475152950751E-05,983.2,2.47758794767784E-05
983.24,2.57675120439888E-05,983.24,2.62242059361062E-05,983.24,2.5259461733032E-05
983.28,2.62089101945364E-05,983.28,2.50971957887374E-05,983.28,2.43301154491194E-05
983.32,2.61935228328282E-05,983.32,2.42873808878996E-05,983.32,2.49068920067328E-05
983.36,2.57071511285761E-05,983.36,2.55870495828896E-05,983.36,2.61935228328282E-05
983.4,2.69088157323263E-05,983.4,2.59796442444733E-05,983.4,2.5259461733032E-05
983.44,2.76922818839569E-05,983.44,2.79530729374556E-05,983.44,2.49068920067328E-05
983.48,2.67831001154584E-05,983.48,2.69403367299973E-05,983.48,2.42448144490207E-05
983.52,2.54376137554299E-05,983.52,2.48922690653937E-05,983.52,2.38644167556755E-05
983.56,2.49945224071218E-05,983.56,2.57222527716591E-05,983.56,2.50092054170957E-05
983.6,2.62089101945364E-05,983.6,2.40890665652217E-05,983.6,2.55870495828896E-05
983.64,2.656430547297E-05,983.64,2.53929339319991E-05,983.64,2.57825501818662E-05
983.68,2.65955249954992E-05,983.68,2.77735033241331E-05,983.68,2.42305802162079E-05
983.72,2.61628756296962E-05,983.72,2.66422185592529E-05,983.72,2.45448245875933E-05
983.76,2.55122222558244E-05,983.76,2.49945224071218E-05,983.76,2.35036964033497E-05
983.8,2.50238010008146E-05,983.8,2.50532100557551E-05,983.8,2.4103217665966E-05
983.84,2.49945224071218E-05,983.84,2.51708058435132E-05,983.84,2.554210728333E-05
983.88,2.58581703805181E-05,983.88,2.54078509884691E-05,983.88,2.5259461733032E-05
983.92,2.71462814630304E-05,983.92,2.62396113225763E-05,983.92,2.53483325863155E-05
983.96,2.65021797789376E-05,983.96,2.65021797789376E-05,983.96,2.43159244700225E-05
984,2.49652780702572E-05,984,2.47904340451571E-05,984,2.47758794767784E-05
984.04,2.54972439225431E-05,984.04,2.57222527716591E-05,984.04,2.404675539362E-05
984.08,2.59036688049986E-05,984.08,2.50238010008146E-05,984.08,2.59643914857712E-05
984.12,2.5994905963395E-05,984.12,2.46023619024528E-05,984.12,2.49799439006713E-05
984.16,2.71780806281547E-05,984.16,2.69088157323263E-05,984.16,2.39764325365486E-05
984.2,2.57675120439888E-05,984.2,2.64556301015804E-05,984.2,2.46890156350463E-05
984.24,2.54226792251138E-05,984.24,2.56170222631566E-05,984.24,2.40327296893912E-05
984.28,2.61169219221348E-05,984.28,2.49945224071218E-05,984.28,2.49652780702572E-05
984.32,2.63782626786613E-05,984.32,2.53186742809861E-05,984.32,2.68301230034433E-05
984.36,2.64246762251247E-05,984.36,2.5601982401349E-05,984.36,2.53186742809861E-05
984.4,2.69719981807489E-05,984.4,2.60711490013809E-05,984.4,2.47614284977643E-05
984.44,2.64866202374195E-05,984.44,2.75305508862437E-05,984.44,2.40750161822383E-05
984.48,2.56921569685579E-05,984.48,2.50532100557551E-05,984.48,2.3531318965518E-05
984.52,2.53781230448336E-05,984.52,2.5141355249769E-05,984.52,2.46312756639086E-05
984.56,2.4936067950139E-05,984.56,2.4936067950139E-05,984.56,2.50678313209532E-05
984.6,2.60100768102862E-05,984.6,2.43016484882165E-05,984.6,2.5259461733032E-05
984.64,2.7114519503878E-05,984.64,2.48777502000508E-05,984.64,2.55720273181691E-05
984.68,2.62242059361062E-05,984.68,2.66110463687354E-05,984.68,2.41172845075738E-05
984.72,2.50092054170957E-05,984.72,2.56320709601176E-05,984.72,2.46745206098439E-05
984.76,2.58884606517974E-05,984.76,2.54823721946924E-05,984.76,2.47904340451571E-05
984.8,2.52742033684527E-05,984.8,2.45448245875933E-05,984.8,2.60253564067917E-05
984.84,2.57675120439888E-05,984.84,2.63937585656279E-05,984.84,2.50532100557551E-05
984.88,2.61782449877323E-05,984.88,2.63473993243986E-05,984.88,2.40046106786989E-05
984.92,2.60863643443537E-05,984.92,2.69877392669189E-05,984.92,2.35175036289127E-05
984.96,2.51855924110351E-05,984.96,2.46601287502189E-05,984.96,2.40890665652217E-05
985,2.55122222558244E-05,985,2.46745206098439E-05,985,2.44730451660845E-05
985.04,2.56470300534334E-05,985.04,2.55571119715528E-05,985.04,2.63320317280609E-05
985.08,2.53929339319991E-05,985.08,2.5452459361877E-05,985.08,2.65177484608946E-05
985.12,2.67987309591204E-05,985.12,2.66110463687354E-05,985.12,2.43586157562319E-05
985.16,2.74019305775015E-05,985.16,2.67203601645544E-05,985.16,2.41880204833613E-05
985.2,2.627034841393E-05,985.2,2.46601287502189E-05,985.2,2.35036964033497E-05
985.24,2.5111939114098E-05,985.24,2.55571119715528E-05,985.24,2.57373632861888E-05
985.28,2.48485471110733E-05,985.28,2.49506208502139E-05,985.28,2.53781230448336E-05
985.32,2.65177484608946E-05,985.32,2.50092054170957E-05,985.32,2.53632234417647E-05
985.36,2.72738064832776E-05,985.36,2.67203601645544E-05,985.36,2.44444109731488E-05
985.4,2.76922818839569E-05,985.4,2.62550257589269E-05,985.4,2.43016484882165E-05
985.44,2.47324568877274E-05,985.44,2.54823721946924E-05,985.44,2.4273214834507E-05
985.48,2.53632234417647E-05,985.48,2.55571119715528E-05,985.48,2.5601982401349E-05
985.52,2.54376137554299E-05,985.52,2.58128509517125E-05,985.52,2.57222527716591E-05
985.56,2.54376137554299E-05,985.56,2.5111939114098E-05,985.56,2.47468909586648E-05
985.6,2.65177484608946E-05,985.6,2.62396113225763E-05,985.6,2.41456281850621E-05
985.64,2.69719981807489E-05,985.64,2.69561628068657E-05,985.64,2.39064070955778E-05
985.68,2.61475152950751E-05,985.68,2.50532100557551E-05,985.68,2.44014756578849E-05
985.72,2.59340123731509E-05,985.72,2.47758794767784E-05,985.72,2.42022297144969E-05
985.76,2.47904340451571E-05,985.76,2.52742033684527E-05,985.76,2.69719981807489E-05
985.8,2.52446317965197E-05,985.8,2.55720273181691E-05,985.8,2.52299074092523E-05
985.84,2.76598810880235E-05,985.84,2.63320317280609E-05,985.84,2.39064070955778E-05
985.88,2.73377410037891E-05,985.88,2.68458843353561E-05,985.88,2.3462503462003E-05
985.92,2.57222527716591E-05,985.92,2.58128509517125E-05,985.92,2.36833698250145E-05
985.96,2.53483325863155E-05,985.96,2.58733607397263E-05,985.96,2.46601287502189E-05
986,2.57071511285761E-05,986,2.42305802162079E-05,986,2.57071511285761E-05
986.04,2.67673756444259E-05,986.04,2.50532100557551E-05,986.04,2.51855924110351E-05
986.08,2.66890965460275E-05,986.08,2.6301121510725E-05,986.08,2.45880121306967E-05
986.12,2.68931206797328E-05,986.12,2.6877331615163E-05,986.12,2.41597197778074E-05
986.16,2.60863643443537E-05,986.16,2.55571119715528E-05,986.16,2.43301154491194E-05
986.2,2.61016887559031E-05,986.2,2.49068920067328E-05,986.2,2.39624478493958E-05
986.24,2.53483325863155E-05,986.24,2.60253564067917E-05,986.24,2.56620963784442E-05
986.28,2.47614284977643E-05,986.28,2.48631443679893E-05,986.28,2.52890506767588E-05
986.32,2.66110463687354E-05,986.32,2.56921569685579E-05,986.32,2.42022297144969E-05
986.36,2.67673756444259E-05,986.36,2.70511070294112E-05,986.36,2.33665176557843E-05
986.4,2.52742033684527E-05,986.4,2.57373632861888E-05,986.4,2.4936067950139E-05
986.44,2.4936067950139E-05,986.44,2.46312756639086E-05,986.44,2.50092054170957E-05
986.48,2.65021797789376E-05,986.48,2.54376137554299E-05,986.48,2.6316572081181E-05
986.52,2.55571119715528E-05,986.52,2.53781230448336E-05,986.52,2.5527111404423E-05
986.56,2.61628756296962E-05,986.56,2.57825501818662E-05,986.56,2.41172845075738E-05
986.6,2.70827947071653E-05,986.6,2.66110463687354E-05,986.6,2.4273214834507E-05
986.64,2.58581703805181E-05,986.64,2.53335477136902E-05,986.64,2.37946271337023E-05
986.68,2.70827947071653E-05,986.68,2.53929339319991E-05,986.68,2.59340123731509E-05
986.72,2.5215094824208E-05,986.72,2.51855924110351E-05,986.72,2.5797696118056E-05
986.76,2.52890506767588E-05,986.76,2.50971957887374E-05,986.76,2.54674113865079E-05
986.8,2.71304479042621E-05,986.8,2.63320317280609E-05,986.8,2.45880121306967E-05
986.84,2.7353800535445E-05,986.84,2.82989698014275E-05,986.84,2.47904340451571E-05
986.88,2.61935228328282E-05,986.88,2.49068920067328E-05,986.88,2.42305802162079E-05
986.92,2.46601287502189E-05,986.92,2.5126691100412E-05,986.92,2.43444081538163E-05
986.96,2.56921569685579E-05,986.96,2.55720273181691E-05,986.96,2.53335477136902E-05
987,2.5259461733032E-05,987,2.60100768102862E-05,987,2.5111939114098E-05
987.04,2.61628756296962E-05,987.04,2.51855924110351E-05,987.04,2.35726327257282E-05
987.08,2.7114519503878E-05,987.08,2.70827947071653E-05,987.08,2.38364946761368E-05
987.12,2.61628756296962E-05,987.12,2.54226792251138E-05,987.12,2.48049971636041E-05
987.16,2.57373632861888E-05,987.16,2.48922690653937E-05,987.16,2.45017129011254E-05
987.2,2.46745206098439E-05,987.2,2.52002909356949E-05,987.2,2.63320317280609E-05
987.24,2.53929339319991E-05,987.24,2.62089101945364E-05,987.24,2.51708058435132E-05
987.28,2.66734272648871E-05,987.28,2.53632234417647E-05,987.28,2.35175036289127E-05
987.32,2.8067899557396E-05,987.32,2.51561245165657E-05,987.32,2.44014756578849E-05
987.36,2.54226792251138E-05,987.36,2.5452459361877E-05,987.36,2.50532100557551E-05
987.4,2.55122222558244E-05,987.4,2.57071511285761E-05,987.4,2.49068920067328E-05
987.44,2.57071511285761E-05,987.44,2.53483325863155E-05,987.44,2.62396113225763E-05
987.48,2.59643914857712E-05,987.48,2.52890506767588E-05,987.48,2.50678313209532E-05
987.52,2.69088157323263E-05,987.52,2.62550257589269E-05,987.52,2.38644167556755E-05
987.56,2.67987309591204E-05,987.56,2.69561628068657E-05,987.56,2.31892480269002E-05
987.6,2.59492472856703E-05,987.6,2.53335477136902E-05,987.6,2.42163543403733E-05
987.64,2.51855924110351E-05,987.64,2.44014756578849E-05,987.64,2.5111939114098E-05
987.68,2.46601287502189E-05,987.68,2.56921569685579E-05,987.68,2.57373632861888E-05
987.72,2.60863643443537E-05,987.72,2.48049971636041E-05,987.72,2.49945224071218E-05
987.76,2.60863643443537E-05,987.76,2.57071511285761E-05,987.76,2.45017129011254E-05
987.8,2.69246232922127E-05,987.8,2.65799106506107E-05,987.8,2.36695560719794E-05
987.84,2.53483325863155E-05,987.84,2.59340123731509E-05,987.84,2.48485471110733E-05
987.88,2.48485471110733E-05,987.88,2.48049971636041E-05,987.88,2.38504058559527E-05
987.92,2.5259461733032E-05,987.92,2.48777502000508E-05,987.92,2.47034243533014E-05
987.96,2.56170222631566E-05,987.96,2.45161064105931E-05,987.96,2.48922690653937E-05
988,2.60100768102862E-05,988,2.57071511285761E-05,988,2.45304142175629E-05
988.04,2.74340292101022E-05,988.04,2.67203601645544E-05,988.04,2.44014756578849E-05
988.08,2.53335477136902E-05,988.08,2.56921569685579E-05,988.08,2.44444109731488E-05
988.12,2.50532100557551E-05,988.12,2.50385012104724E-05,988.12,2.53632234417647E-05
988.16,2.60253564067917E-05,988.16,2.45880121306967E-05,988.16,2.68301230034433E-05
988.2,2.605584251985E-05,988.2,2.57523838289962E-05,988.2,2.57675120439888E-05
988.24,2.62550257589269E-05,988.24,2.627034841393E-05,988.24,2.35450520422091E-05
988.28,2.74500399414871E-05,988.28,2.76275182019879E-05,988.28,2.44586769380552E-05
988.32,2.57071511285761E-05,988.32,2.50092054170957E-05,988.32,2.4103217665966E-05
988.36,2.61935228328282E-05,988.36,2.44586769380552E-05,988.36,2.48194735696598E-05
988.4,2.55571119715528E-05,988.4,2.52002909356949E-05,988.4,2.5452459361877E-05
988.44,2.58884606517974E-05,988.44,2.59643914857712E-05,988.44,2.59492472856703E-05
988.48,2.72418953160471E-05,988.48,2.60100768102862E-05,988.48,2.43444081538163E-05
988.52,2.66578695068669E-05,988.52,2.7353800535445E-05,988.52,2.45161064105931E-05
988.56,2.63782626786613E-05,988.56,2.48631443679893E-05,988.56,2.45448245875933E-05
988.6,2.53039067071028E-05,988.6,2.5259461733032E-05,988.6,2.42589639277082E-05
988.64,2.58279155497598E-05,988.64,2.48631443679893E-05,988.64,2.52446317965197E-05
988.68,2.54823721946924E-05,988.68,2.54823721946924E-05,988.68,2.44730451660845E-05
988.72,2.65021797789376E-05,988.72,2.49945224071218E-05,988.72,2.47034243533014E-05
988.76,2.80185997760425E-05,988.76,2.66422185592529E-05,988.76,2.41880204833613E-05
988.8,2.53483325863155E-05,988.8,2.5126691100412E-05,988.8,2.47758794767784E-05
988.84,2.53335477136902E-05,988.84,2.48340537473497E-05,988.84,2.46890156350463E-05
988.88,2.57825501818662E-05,988.88,2.55720273181691E-05,988.88,2.52890506767588E-05
988.92,2.61322642847063E-05,988.92,2.56921569685579E-05,988.92,2.5126691100412E-05
988.96,2.63473993243986E-05,988.96,2.64866202374195E-05,988.96,2.4103217665966E-05
989,2.61475152950751E-05,989,2.63782626786613E-05,989,2.41314521849232E-05
989.04,2.58581703805181E-05,989.04,2.61169219221348E-05,989.04,2.47614284977643E-05
989.08,2.56921569685579E-05,989.08,2.49945224071218E-05,989.08,2.49945224071218E-05
989.12,2.57675120439888E-05,989.12,2.53781230448336E-05,989.12,2.51708058435132E-05
989.16,2.64556301015804E-05,989.16,2.47758794767784E-05,989.16,2.58430881357946E-05
989.2,2.66734272648871E-05,989.2,2.5994905963395E-05,989.2,2.44730451660845E-05
989.24,2.69561628068657E-05,989.24,2.7353800535445E-05,989.24,2.47179363579822E-05
989.28,2.56170222631566E-05,989.28,2.57373632861888E-05,989.28,2.5141355249769E-05
989.32,2.57523838289962E-05,989.32,2.58128509517125E-05,989.32,2.4060881638704E-05
989.36,2.59188858922159E-05,989.36,2.5259461733032E-05,989.36,2.43301154491194E-05
989.4,2.52002909356949E-05,989.4,2.36695560719794E-05,989.4,2.59188858922159E-05
989.44,2.5452459361877E-05,989.44,2.53335477136902E-05,989.44,2.55870495828896E-05
989.48,2.72577939164671E-05,989.48,2.7578991927198E-05,989.48,2.39764325365486E-05
989.52,2.64401993776879E-05,989.52,2.55870495828896E-05,989.52,2.41172845075738E-05
989.56,2.5111939114098E-05,989.56,2.50532100557551E-05,989.56,2.31621159149161E-05
989.6,2.50532100557551E-05,989.6,2.51561245165657E-05,989.6,2.5215094824208E-05
989.64,2.55720273181691E-05,989.64,2.46312756639086E-05,989.64,2.5111939114098E-05
989.68,2.60253564067917E-05,989.68,2.61016887559031E-05,989.68,2.48922690653937E-05
989.72,2.7578991927198E-05,989.72,2.67831001154584E-05,989.72,2.4273214834507E-05
989.76,2.57825501818662E-05,989.76,2.64556301015804E-05,989.76,2.45017129011254E-05
989.8,2.60863643443537E-05,989.8,2.49214278794805E-05,989.8,2.45592434229827E-05
989.84,2.53186742809861E-05,989.84,2.47904340451571E-05,989.84,2.56770729948479E-05
989.88,2.51855924110351E-05,989.88,2.46456506846284E-05,989.88,2.69246232922127E-05
989.92,2.69877392669189E-05,989.92,2.65177484608946E-05,989.92,2.43444081538163E-05
989.96,2.76598810880235E-05,989.96,2.73697644446971E-05,989.96,2.54823721946924E-05
990,2.52890506767588E-05,990,2.53186742809861E-05,990,2.46745206098439E-05
990.04,2.49945224071218E-05,990.04,2.39764325365486E-05,990.04,2.46890156350463E-05
990.08,2.52890506767588E-05,990.08,2.50385012104724E-05,990.08,2.44874218347166E-05
990.12,2.53483325863155E-05,990.12,2.52299074092523E-05,990.12,2.57523838289962E-05
990.16,2.605584251985E-05,990.16,2.5994905963395E-05,990.16,2.34899874480816E-05
990.2,2.77735033241331E-05,990.2,2.72259014844175E-05,990.2,2.46890156350463E-05
990.24,2.67360570163849E-05,990.24,2.64091621862699E-05,990.24,2.45735764050778E-05
990.28,2.59036688049986E-05,990.28,2.39764325365486E-05,990.28,2.49652780702572E-05
990.32,2.44300595563749E-05,990.32,2.59188858922159E-05,990.32,2.50238010008146E-05
990.36,2.53632234417647E-05,990.36,2.53781230448336E-05,990.36,2.58581703805181E-05
990.4,2.63782626786613E-05,990.4,2.53929339319991E-05,990.4,2.39624478493958E-05
990.44,2.74821949294163E-05,990.44,2.59340123731509E-05,990.44,2.46023619024528E-05
990.48,2.53483325863155E-05,990.48,2.70827947071653E-05,990.48,2.4273214834507E-05
990.52,2.49068920067328E-05,990.52,2.5126691100412E-05,990.52,2.41880204833613E-05
990.56,2.5527111404423E-05,990.56,2.46456506846284E-05,990.56,2.48922690653937E-05
990.6,2.61322642847063E-05,990.6,2.49214278794805E-05,990.6,2.67516604052967E-05
990.64,2.63473993243986E-05,990.64,2.65955249954992E-05,990.64,2.45448245875933E-05
990.68,2.7578991927198E-05,990.68,2.70986004551248E-05,990.68,2.40327296893912E-05
990.72,2.58128509517125E-05,990.72,2.4936067950139E-05,990.72,2.42589639277082E-05
990.76,2.48631443679893E-05,990.76,2.46745206098439E-05,990.76,2.42022297144969E-05
990.8,2.58279155497598E-05,990.8,2.61628756296962E-05,990.8,2.5215094824208E-05
990.84,2.6316572081181E-05,990.84,2.49799439006713E-05,990.84,2.66422185592529E-05
990.88,2.65332244430877E-05,990.88,2.51855924110351E-05,990.88,2.5259461733032E-05
990.92,2.70352252103893E-05,990.92,2.68144738498046E-05,990.92,2.4060881638704E-05
990.96,2.57373632861888E-05,990.96,2.66734272648871E-05,990.96,2.45448245875933E-05
991,2.47904340451571E-05,991,2.48631443679893E-05,991,2.36141096606426E-05
991.04,2.54823721946924E-05,991.04,2.49799439006713E-05,991.04,2.45592434229827E-05
991.08,2.63628770807151E-05,991.08,2.50238010008146E-05,991.08,2.51708058435132E-05
991.12,2.64246762251247E-05,991.12,2.56170222631566E-05,991.12,2.45735764050778E-05
991.16,2.76761298605856E-05,991.16,2.59036688049986E-05,991.16,2.47034243533014E-05
991.2,2.50678313209532E-05,991.2,2.59643914857712E-05,991.2,2.58279155497598E-05
991.24,2.47468909586648E-05,991.24,2.53781230448336E-05,991.24,2.48777502000508E-05
991.28,2.52002909356949E-05,991.28,2.48631443679893E-05,991.28,2.46023619024528E-05
991.32,2.57825501818662E-05,991.32,2.53632234417647E-05,991.32,2.5797696118056E-05
991.36,2.64091621862699E-05,991.36,2.47614284977643E-05,991.36,2.40186199724353E-05
991.4,2.71780806281547E-05,991.4,2.7353800535445E-05,991.4,2.44730451660845E-05
991.44,2.5797696118056E-05,991.44,2.64401993776879E-05,991.44,2.41597197778074E-05
991.48,2.50092054170957E-05,991.48,2.605584251985E-05,991.48,2.46168145380868E-05
991.52,2.44874218347166E-05,991.52,2.54674113865079E-05,991.52,2.4415810283073E-05
991.56,2.59188858922159E-05,991.56,2.49068920067328E-05,991.56,2.66890965460275E-05
991.6,2.64556301015804E-05,991.6,2.59188858922159E-05,991.6,2.45880121306967E-05
991.64,2.69719981807489E-05,991.64,2.67673756444259E-05,991.64,2.43872430566578E-05
991.68,2.54674113865079E-05,991.68,2.60100768102862E-05,991.68,2.40046106786989E-05
991.72,2.53039067071028E-05,991.72,2.49652780702572E-05,991.72,2.38504058559527E-05
991.76,2.53632234417647E-05,991.76,2.51561245165657E-05,991.76,2.46890156350463E-05
991.8,2.54823721946924E-05,991.8,2.42873808878996E-05,991.8,2.64401993776879E-05
991.84,2.64246762251247E-05,991.84,2.52890506767588E-05,991.84,2.48049971636041E-05
